date,result,fighter,fighter2,division,stance,stance2,method,total_comp_time,round,time,knockdowns,sub_attempts,reversals,control,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts,takedowns_accuracy,sig_strikes_accuracy,total_strikes_accuracy,head_strikes_accuracy,body_strikes_accuracy,leg_strikes_accuracy,distance_strikes_accuracy,clinch_strikes_accuracy,ground_strikes_accuracy,takedowns_def,sig_strikes_def,total_strikes_def,sub_attempts_per_min,takedowns_landed_per_min,takedowns_attempts_per_min,sig_strikes_landed_per_min,sig_strikes_attempts_per_min,total_strikes_landed_per_min,total_strikes_attempts_per_min,head_strikes_landed_per_min,head_strikes_attempts_per_min,body_strikes_landed_per_min,body_strikes_attempts_per_min,leg_strikes_landed_per_min,leg_strikes_attempts_per_min,distance_strikes_landed_per_min,distance_strikes_attempts_per_min,clinch_strikes_landed_per_min,clinch_strikes_attempts_per_min,ground_strikes_landed_per_min,ground_strikes_attempts_per_min,stance2,knockdowns2,sub_attempts2,reversals2,control2,takedowns_landed2,takedowns_attempts2,sig_strikes_landed2,sig_strikes_attempts2,total_strikes_landed2,total_strikes_attempts2,head_strikes_landed2,head_strikes_attempts2,body_strikes_landed2,body_strikes_attempts2,leg_strikes_landed2,leg_strikes_attempts2,distance_strikes_landed2,distance_strikes_attempts2,clinch_strikes_landed2,clinch_strikes_attempts2,ground_strikes_landed2,ground_strikes_attempts2,takedowns_accuracy2,total_strikes_accuracy2,sig_strikes_accuracy2,head_strikes_accuracy2,body_strikes_accuracy2,leg_strikes_accuracy2,distance_strikes_accuracy2,clinch_strikes_accuracy2,ground_strikes_accuracy2,takedowns_def2,sig_strikes_def2,total_strikes_def2,sub_attempts_per_min2,takedowns_landed_per_min2,takedowns_attempts_per_min2,sig_strikes_landed_per_min2,sig_strikes_attempts_per_min2,total_strikes_landed_per_min2,total_strikes_attempts_per_min2,head_strikes_landed_per_min2,head_strikes_attempts_per_min2,body_strikes_landed_per_min2,body_strikes_attempts_per_min2,leg_strikes_landed_per_min2,leg_strikes_attempts_per_min2,distance_strikes_landed_per_min2,distance_strikes_attempts_per_min2,clinch_strikes_landed_per_min2,clinch_strikes_attempts_per_min2,ground_strikes_landed_per_min2,ground_strikes_attempts_per_min2,year,FOTN,gender
1/17/2016,1,Patrick Cote,Ben Saunders,Welterweight,Orthodox,Orthodox,KO/TKO,374,2,1:14,1,1,1,90,0,0,42,63,55,76,31,44,4,9,7,10,13,26,9,11,20,26,0,66.66666667,72.36842105,70.45454545,44.44444444,70,50,81.81818182,76.92307692,0,59.25925926,26.66666667,0.160427807,0,0,6.737967914,10.10695187,8.823529412,12.19251337,4.973262032,7.058823529,0.64171123,1.443850267,1.122994652,1.604278075,2.085561497,4.171122995,1.443850267,1.764705882,3.20855615,4.171122995,Orthodox,0,0,0,94,1,1,11,27,44,60,4,18,7,9,0,0,7,23,3,3,1,1,100,73.33333333,40.74074074,22.22222222,77.77777778,0,30.43478261,100,100,100,33.33333333,27.63157895,0,0.160427807,0.160427807,1.764705882,4.331550802,7.058823529,9.625668449,0.64171123,2.887700535,1.122994652,1.443850267,0,0,1.122994652,3.689839572,1.122994652,0.481283422,0.160427807,0.160427807,2016,No,Men
1/17/2016,1,Francisco Trinaldo,Ross Pearson,Lightweight,Southpaw,Orthodox,U-DEC,900,3,5:00,0,0,0,65,1,3,51,112,53,114,34,90,13,17,4,5,35,88,16,24,0,0,33.33333333,45.53571429,46.49122807,37.77777778,76.47058824,80,39.77272727,66.66666667,0,0,67.05882353,64.04494382,0,0.066666667,0.2,3.4,7.466666667,3.533333333,7.6,2.266666667,6,0.866666667,1.133333333,0.266666667,0.333333333,2.333333333,5.866666667,1.066666667,1.6,0,0,Orthodox,0,0,0,62,2,2,28,85,32,89,9,57,13,21,6,7,23,76,2,5,3,4,100,35.95505618,32.94117647,15.78947368,61.9047619,85.71428571,30.26315789,40,75,66.66666667,54.46428571,53.50877193,0,0.133333333,0.133333333,1.866666667,5.666666667,2.133333333,5.933333333,0.6,3.8,0.866666667,1.4,0.4,0.466666667,1.533333333,5.066666667,1.533333333,0.333333333,0.2,0.266666667,2016,No,Men
1/17/2016,1,Travis Browne,Matt Mitrione,Heavyweight,Orthodox,Switch,KO/TKO,849,3,4:09,0,0,0,166,2,3,51,114,61,124,31,77,18,33,2,4,23,72,3,3,25,39,66.66666667,44.73684211,49.19354839,40.25974026,54.54545455,50,31.94444444,100,64.1025641,100,55.73770492,54.83870968,0,0.141342756,0.212014134,3.604240283,8.056537102,4.310954064,8.763250883,2.190812721,5.441696113,1.272084806,2.332155477,0.141342756,0.282685512,1.625441696,5.088339223,0.212014134,0.212014134,1.766784452,2.756183746,Switch,1,0,0,0,0,0,27,61,28,62,14,48,3,3,10,10,25,56,2,5,0,0,0,45.16129032,44.26229508,29.16666667,100,100,44.64285714,40,0,33.33333333,55.26315789,50.80645161,0,0,0.070671378,1.908127208,4.310954064,1.978798587,4.381625442,0.989399293,3.392226148,0.212014134,0.212014134,0.706713781,0.706713781,1.766784452,3.957597173,1.766784452,0.35335689,0,0,2016,No,Men
1/17/2016,1,Eddie Alvarez,Anthony Pettis,Lightweight,Orthodox,Orthodox,S-DEC,900,3,5:00,0,0,0,458,6,15,42,90,74,129,20,61,12,18,10,11,36,82,3,4,3,4,40,46.66666667,57.36434109,32.78688525,66.66666667,90.90909091,43.90243902,75,75,100,48.62385321,33.53658537,0,0.4,1,2.8,6,4.933333333,8.6,1.333333333,4.066666667,0.8,1.2,0.666666667,0.733333333,2.4,5.466666667,0.2,0.266666667,0.2,0.266666667,Orthodox,0,0,0,0,0,0,56,109,109,164,33,79,13,20,10,10,50,97,6,12,0,0,0,66.46341463,51.37614679,41.7721519,65,100,51.54639175,50,0,60,53.33333333,42.63565891,0,0,0,3.733333333,7.266666667,7.266666667,10.93333333,2.2,5.266666667,0.866666667,1.333333333,0.666666667,0.666666667,3.333333333,6.466666667,3.333333333,0.8,0,0,2016,No,Men
1/17/2016,1,Dominick Cruz,TJ Dillashaw,Bantamweight,Orthodox,Orthodox,S-DEC,1500,5,5:00,0,0,0,33,4,11,112,302,122,312,97,282,9,14,6,6,107,294,5,6,0,2,36.36363636,37.08609272,39.1025641,34.39716312,64.28571429,100,36.39455782,83.33333333,0,87.5,73.28431373,69.76744186,0,0.16,0.44,4.48,12.08,4.88,12.48,3.88,11.28,0.36,0.56,0.24,0.24,4.28,11.76,0.2,0.24,0,0.08,Orthodox,0,0,0,72,1,1,109,408,130,430,64,343,22,39,23,26,102,394,6,13,1,1,12.5,30.23255814,26.71568627,18.65889213,56.41025641,88.46153846,25.88832487,46.15384615,100,63.63636364,62.91390728,60.8974359,0,0.04,0.32,4.36,16.32,5.2,17.2,2.56,13.72,0.88,1.56,0.92,1.04,4.08,15.76,4.08,0.52,0.04,0.04,2016,Yes,Men
1/30/2016,1,Anthony Rocco Martin,Felipe Olivieri,Lightweight,Orthodox,Orthodox,SUB,782,3,3:02,0,1,0,241,2,7,60,141,64,147,55,132,4,7,1,2,53,131,7,10,0,0,28.57142857,42.55319149,43.53741497,41.66666667,57.14285714,50,40.45801527,70,0,100,42,40.88050314,0.076726343,0.153452685,0.537084399,4.603580563,10.81841432,4.910485934,11.27877238,4.219948849,10.12787724,0.306905371,0.537084399,0.076726343,0.153452685,4.066496164,10.0511509,0.537084399,0.767263427,0,0,Orthodox,0,0,0,19,0,0,87,150,94,159,31,81,28,37,28,32,77,136,10,14,0,0,0,59.11949686,58,38.27160494,75.67567568,87.5,56.61764706,71.42857143,0,71.42857143,57.44680851,56.46258503,0,0,0.076726343,6.675191816,11.50895141,7.212276215,12.19948849,2.378516624,6.21483376,2.148337596,2.83887468,2.148337596,2.455242967,5.907928389,10.43478261,5.907928389,1.074168798,0,0,2016,No,Men
1/30/2016,1,Randy Brown,Matt Dwyer,Welterweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,1,0,209,1,4,48,108,61,122,31,84,10,12,7,12,23,77,23,29,2,2,25,44.44444444,50,36.9047619,83.33333333,58.33333333,29.87012987,79.31034483,100,87.5,52.57731959,50.4950495,0.066666667,0.066666667,0.266666667,3.2,7.2,4.066666667,8.133333333,2.066666667,5.6,0.666666667,0.8,0.466666667,0.8,1.533333333,5.133333333,1.533333333,1.933333333,0.133333333,0.133333333,Orthodox,0,0,0,172,1,1,46,97,50,101,16,62,7,11,23,24,34,79,12,18,0,0,12.5,49.5049505,47.42268041,25.80645161,63.63636364,95.83333333,43.03797468,66.66666667,0,75,55.55555556,50,0,0.066666667,0.533333333,3.066666667,6.466666667,3.333333333,6.733333333,1.066666667,4.133333333,0.466666667,0.733333333,1.533333333,1.6,2.266666667,5.266666667,2.266666667,1.2,0,0,2016,No,Men
1/30/2016,1,Alex Caceres,Masio Fullen,Featherweight,Southpaw,Orthodox,U-DEC,900,3,5:00,0,0,0,107,1,3,74,144,80,153,39,92,20,34,15,18,58,123,14,19,2,2,33.33333333,51.38888889,52.2875817,42.39130435,58.82352941,83.33333333,47.15447154,73.68421053,100,100,66.66666667,65.45454545,0,0.066666667,0.2,4.933333333,9.6,5.333333333,10.2,2.6,6.133333333,1.333333333,2.266666667,1,1.2,3.866666667,8.2,0.933333333,1.266666667,0.133333333,0.133333333,Orthodox,0,0,0,5,0,0,36,108,38,110,17,82,9,15,10,11,34,104,2,4,0,0,0,34.54545455,33.33333333,20.73170732,60,90.90909091,32.69230769,50,0,66.66666667,48.61111111,47.7124183,0,0,0.066666667,2.4,7.2,2.533333333,7.333333333,1.133333333,5.466666667,0.6,1,0.666666667,0.733333333,2.266666667,6.933333333,2.266666667,0.266666667,0,0,2016,No,Men
1/30/2016,1,Alexander Yakovlev,George Sullivan,Welterweight,Southpaw,Orthodox,KO/TKO,239,1,3:59,1,0,0,0,2,2,15,18,17,20,5,7,5,6,5,5,8,10,3,4,4,4,100,83.33333333,85,71.42857143,83.33333333,100,80,75,100,100,36.36363636,29.62962963,0,0.50209205,0.50209205,3.765690377,4.518828452,4.267782427,5.020920502,1.255230126,1.757322176,1.255230126,1.506276151,1.255230126,1.255230126,2.008368201,2.510460251,0.753138075,1.0041841,1.0041841,1.0041841,Orthodox,0,0,0,102,0,0,14,22,19,27,1,6,5,5,8,11,11,19,3,3,0,0,0,70.37037037,63.63636364,16.66666667,100,72.72727273,57.89473684,100,0,0,16.66666667,15,0,0,0,3.514644351,5.523012552,4.769874477,6.778242678,0.251046025,1.506276151,1.255230126,1.255230126,2.008368201,2.761506276,2.761506276,4.769874477,2.761506276,0.753138075,0,0,2016,No,Men
1/30/2016,1,Wilson Reis,Dustin Ortiz,Flyweight,Southpaw,Orthodox,U-DEC,900,3,5:00,0,0,0,411,9,23,48,125,96,186,36,111,7,7,5,7,28,96,10,16,10,13,39.13043478,38.4,51.61290323,32.43243243,100,71.42857143,29.16666667,62.5,76.92307692,83.33333333,65.38461538,57.89473684,0,0.6,1.533333333,3.2,8.333333333,6.4,12.4,2.4,7.4,0.466666667,0.466666667,0.333333333,0.466666667,1.866666667,6.4,0.666666667,1.066666667,0.666666667,0.866666667,Orthodox,0,0,0,15,1,1,45,130,64,152,31,111,13,17,1,2,32,110,11,17,2,3,16.66666667,42.10526316,34.61538462,27.92792793,76.47058824,50,29.09090909,64.70588235,66.66666667,60.86956522,61.6,48.38709677,0,0.066666667,0.4,3,8.666666667,4.266666667,10.13333333,2.066666667,7.4,0.866666667,1.133333333,0.066666667,0.133333333,2.133333333,7.333333333,2.133333333,1.133333333,0.133333333,0.2,2016,No,Men
1/30/2016,1,Rafael Natal,Kevin Casey,Middleweight,Orthodox,Southpaw,KO/TKO,817,3,3:37,1,0,0,332,4,7,54,87,123,168,43,74,5,7,6,6,16,35,7,9,31,43,57.14285714,62.06896552,73.21428571,58.10810811,71.42857143,100,45.71428571,77.77777778,72.09302326,100,67.34693878,53.125,0,0.29375765,0.514075887,3.965728274,6.389228886,9.033047736,12.3378213,3.157894737,5.434516524,0.367197062,0.514075887,0.440636475,0.440636475,1.1750306,2.570379437,0.514075887,0.660954712,2.276621787,3.157894737,Southpaw,0,0,0,130,0,0,16,49,30,64,10,41,5,6,1,2,12,45,4,4,0,0,0,46.875,32.65306122,24.3902439,83.33333333,50,26.66666667,100,0,42.85714286,37.93103448,26.78571429,0,0,0.146878825,1.1750306,3.598531212,2.203182375,4.700122399,0.734394125,3.011015912,0.367197062,0.440636475,0.073439412,0.146878825,0.88127295,3.304773562,0.88127295,0.29375765,0,0,2016,No,Men
1/30/2016,1,Diego Ferreira,Olivier Aubin-Mercier,Lightweight,Orthodox,Southpaw,U-DEC,900,3,5:00,0,0,1,243,0,5,65,152,130,226,46,121,12,23,7,8,55,137,5,10,5,5,0,42.76315789,57.52212389,38.01652893,52.17391304,87.5,40.1459854,50,100,80,47.31182796,44.44444444,0,0,0.333333333,4.333333333,10.13333333,8.666666667,15.06666667,3.066666667,8.066666667,0.8,1.533333333,0.466666667,0.533333333,3.666666667,9.133333333,0.333333333,0.666666667,0.333333333,0.333333333,Southpaw,0,0,0,57,1,1,49,93,55,99,39,78,8,13,2,2,45,86,3,5,1,2,20,55.55555556,52.68817204,50,61.53846154,100,52.3255814,60,50,100,57.23684211,42.47787611,0,0.066666667,0.333333333,3.266666667,6.2,3.666666667,6.6,2.6,5.2,0.533333333,0.866666667,0.133333333,0.133333333,3,5.733333333,3,0.333333333,0.066666667,0.133333333,2016,No,Men
1/30/2016,1,Tarec Saffiedine,Jake Ellenberger,Welterweight,Switch,Orthodox,U-DEC,900,3,5:00,0,0,0,61,0,1,54,131,58,135,30,103,13,17,11,11,44,118,10,13,0,0,0,41.22137405,42.96296296,29.12621359,76.47058824,100,37.28813559,76.92307692,0,100,69.6969697,64.22018349,0,0,0.066666667,3.6,8.733333333,3.866666667,9,2,6.866666667,0.866666667,1.133333333,0.733333333,0.733333333,2.933333333,7.866666667,0.666666667,0.866666667,0,0,Orthodox,0,0,0,54,0,0,30,99,39,109,24,90,6,9,0,0,20,86,10,13,0,0,0,35.77981651,30.3030303,26.66666667,66.66666667,0,23.25581395,76.92307692,0,100,58.77862595,57.03703704,0,0,0.266666667,2,6.6,2.6,7.266666667,1.6,6,0.4,0.6,0,0,1.333333333,5.733333333,1.333333333,0.866666667,0,0,2016,No,Men
1/30/2016,1,Bryan Barberena,Sage Northcutt,Welterweight,Southpaw,Orthodox,SUB,486,2,3:06,0,1,0,195,1,1,26,48,67,94,23,40,1,3,2,5,7,24,2,6,17,18,100,54.16666667,71.27659574,57.5,33.33333333,40,29.16666667,33.33333333,94.44444444,80,60,51.78571429,0.12345679,0.12345679,0.12345679,3.209876543,5.925925926,8.271604938,11.60493827,2.839506173,4.938271605,0.12345679,0.37037037,0.24691358,0.617283951,0.864197531,2.962962963,0.24691358,0.740740741,2.098765432,2.222222222,Orthodox,0,0,0,84,1,1,18,45,27,56,11,36,5,6,2,3,12,37,5,7,1,1,20,48.21428571,40,30.55555556,83.33333333,66.66666667,32.43243243,71.42857143,100,0,45.83333333,28.72340426,0,0.12345679,0.617283951,2.222222222,5.555555556,3.333333333,6.913580247,1.358024691,4.444444444,0.617283951,0.740740741,0.24691358,0.37037037,1.481481481,4.567901235,1.481481481,0.864197531,0.12345679,0.12345679,2016,No,Men
1/30/2016,1,Jimmie Rivera,Iuri Alcantara,Bantamweight,Orthodox,Southpaw,U-DEC,900,3,5:00,0,0,0,132,3,6,45,102,64,124,21,67,13,21,11,14,35,84,10,15,0,3,50,44.11764706,51.61290323,31.34328358,61.9047619,78.57142857,41.66666667,66.66666667,0,100,61.32075472,60.18518519,0,0.2,0.4,3,6.8,4.266666667,8.266666667,1.4,4.466666667,0.866666667,1.4,0.733333333,0.933333333,2.333333333,5.6,0.666666667,1,0,0.2,Southpaw,0,0,0,1,0,0,41,106,43,108,18,73,17,25,6,8,36,100,5,6,0,0,0,39.81481481,38.67924528,24.65753425,68,75,36,83.33333333,0,50,55.88235294,48.38709677,0,0,0,2.733333333,7.066666667,2.866666667,7.2,1.2,4.866666667,1.133333333,1.666666667,0.4,0.533333333,2.4,6.666666667,2.4,0.4,0,0,2016,Yes,Men
1/30/2016,1,Ben Rothwell,Josh Barnett,Heavyweight,Orthodox,Orthodox,SUB,528,2,3:48,0,1,0,7,0,0,35,91,38,94,24,77,5,8,6,6,35,91,0,0,0,0,0,38.46153846,40.42553191,31.16883117,62.5,100,38.46153846,0,0,100,48.52941176,48.52941176,0.113636364,0,0,3.977272727,10.34090909,4.318181818,10.68181818,2.727272727,8.75,0.568181818,0.909090909,0.681818182,0.681818182,3.977272727,10.34090909,0,0,0,0,Orthodox,0,0,0,28,0,0,35,68,35,68,21,52,12,14,2,2,33,63,2,5,0,0,0,51.47058824,51.47058824,40.38461538,85.71428571,100,52.38095238,40,0,100,61.53846154,59.57446809,0,0,0.113636364,3.977272727,7.727272727,3.977272727,7.727272727,2.386363636,5.909090909,1.363636364,1.590909091,0.227272727,0.227272727,3.75,7.159090909,3.75,0.568181818,0,0,2016,No,Men
1/30/2016,1,Anthony Johnson,Ryan Bader,Light Heavyweight,Orthodox,Orthodox,KO/TKO,86,1,1:26,0,0,0,73,0,0,11,13,13,15,11,13,0,0,0,0,0,0,0,0,11,13,0,84.61538462,86.66666667,84.61538462,0,0,0,0,84.61538462,100,100,100,0,0,0,7.674418605,9.069767442,9.069767442,10.46511628,7.674418605,9.069767442,0,0,0,0,0,0,0,0,7.674418605,9.069767442,Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15.38461538,13.33333333,0,0,0.697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,No,Men
2/6/2016,1,Alex White,Artem Lobov,Featherweight,Southpaw,Southpaw,U-DEC,900,3,5:00,0,0,0,68,3,7,78,172,102,197,36,115,27,39,15,18,67,156,10,14,1,2,42.85714286,45.34883721,51.77664975,31.30434783,69.23076923,83.33333333,42.94871795,71.42857143,50,100,78.7037037,72.88135593,0,0.2,0.466666667,5.2,11.46666667,6.8,13.13333333,2.4,7.666666667,1.8,2.6,1,1.2,4.466666667,10.4,0.666666667,0.933333333,0.066666667,0.133333333,Southpaw,0,0,0,201,0,0,23,108,32,118,17,96,5,11,1,1,22,103,1,5,0,0,0,27.11864407,21.2962963,17.70833333,45.45454545,100,21.3592233,20,0,57.14285714,54.65116279,48.22335025,0,0,0,1.533333333,7.2,2.133333333,7.866666667,1.133333333,6.4,0.333333333,0.733333333,0.066666667,0.066666667,1.466666667,6.866666667,1.466666667,0.333333333,0,0,2016,No,Men
2/6/2016,1,Mickey Gall,Mike Jackson,Welterweight,Switch,Orthodox,SUB,45,1,0:45,1,1,0,14,0,0,2,4,3,5,2,4,0,0,0,0,1,3,0,0,1,1,0,50,60,50,0,0,33.33333333,0,100,100,50,50,1.333333333,0,0,2.666666667,5.333333333,4,6.666666667,2.666666667,5.333333333,0,0,0,0,1.333333333,4,0,0,1.333333333,1.333333333,Orthodox,0,0,0,0,0,0,3,6,3,6,3,5,0,1,0,0,3,6,0,0,0,0,0,50,50,60,0,0,50,0,0,100,50,40,0,0,0,4,8,4,8,4,6.666666667,0,1.333333333,0,0,4,8,4,0,0,0,2016,No,Men
2/6/2016,1,Diego Rivas,Noad Lahat,Featherweight,Orthodox,Orthodox,KO/TKO,323,2,0:23,1,0,0,17,1,1,5,9,7,12,5,9,0,0,0,0,1,5,0,0,4,4,100,55.55555556,58.33333333,55.55555556,0,0,20,0,100,0,46.15384615,38.88888889,0,0.185758514,0.185758514,0.92879257,1.671826625,1.300309598,2.229102167,0.92879257,1.671826625,0,0,0,0,0.185758514,0.92879257,0,0,0.743034056,0.743034056,Orthodox,0,3,1,240,1,1,7,13,22,36,4,9,2,3,1,1,3,7,1,1,3,5,100,61.11111111,53.84615385,44.44444444,66.66666667,100,42.85714286,100,60,0,44.44444444,41.66666667,0.557275542,0.185758514,0.185758514,1.300309598,2.414860681,4.086687307,6.687306502,0.743034056,1.671826625,0.371517028,0.557275542,0.185758514,0.185758514,0.557275542,1.300309598,0.557275542,0.185758514,0.557275542,0.92879257,2016,No,Men
2/6/2016,1,Justin Scoggins,Ray Borg,Flyweight,Southpaw,Orthodox,U-DEC,900,3,5:00,0,0,0,434,4,6,57,120,81,148,35,88,14,24,8,8,30,91,11,13,16,16,66.66666667,47.5,54.72972973,39.77272727,58.33333333,100,32.96703297,84.61538462,100,87.5,54.54545455,35.71428571,0,0.266666667,0.4,3.8,8,5.4,9.866666667,2.333333333,5.866666667,0.933333333,1.6,0.533333333,0.533333333,2,6.066666667,0.733333333,0.866666667,1.066666667,1.066666667,Orthodox,0,0,0,63,1,1,20,44,45,70,13,35,7,8,0,1,7,28,6,8,7,8,12.5,64.28571429,45.45454545,37.14285714,87.5,0,25,75,87.5,33.33333333,52.5,45.27027027,0,0.066666667,0.533333333,1.333333333,2.933333333,3,4.666666667,0.866666667,2.333333333,0.466666667,0.533333333,0,0.066666667,0.466666667,1.866666667,0.466666667,0.533333333,0.466666667,0.533333333,2016,No,Men
2/6/2016,1,Derrick Lewis,Damian Grabowski,Heavyweight,Orthodox,Orthodox,KO/TKO,137,1,2:17,0,0,0,119,1,1,14,30,15,33,13,29,1,1,0,0,1,4,0,0,13,26,100,46.66666667,45.45454545,44.82758621,100,0,25,0,50,100,66.66666667,66.66666667,0,0.437956204,0.437956204,6.131386861,13.13868613,6.569343066,14.45255474,5.693430657,12.70072993,0.437956204,0.437956204,0,0,0.437956204,1.751824818,0,0,5.693430657,11.38686131,Orthodox,0,0,0,0,0,0,1,3,1,3,1,2,0,0,0,1,0,1,0,0,1,2,0,33.33333333,33.33333333,50,0,0,0,0,50,0,53.33333333,54.54545455,0,0,0.437956204,0.437956204,1.313868613,0.437956204,1.313868613,0.437956204,0.875912409,0,0,0,0.437956204,0,0.437956204,0,0,0.437956204,0.875912409,2016,No,Men
2/6/2016,1,Joshua Burkman,KJ Noons,Lightweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,183,3,10,57,108,62,114,16,59,11,13,30,36,51,99,3,4,3,5,30,52.77777778,54.38596491,27.11864407,84.61538462,83.33333333,51.51515152,75,60,100,47.61904762,40.78947368,0,0.2,0.666666667,3.8,7.2,4.133333333,7.6,1.066666667,3.933333333,0.733333333,0.866666667,2,2.4,3.4,6.6,0.2,0.266666667,0.2,0.333333333,Orthodox,0,0,0,0,0,0,33,63,45,76,26,50,7,13,0,0,20,48,13,15,0,0,0,59.21052632,52.38095238,52,53.84615385,0,41.66666667,86.66666667,0,70,47.22222222,45.61403509,0,0,0,2.2,4.2,3,5.066666667,1.733333333,3.333333333,0.466666667,0.866666667,0,0,1.333333333,3.2,1.333333333,1,0,0,2016,No,Men
2/6/2016,1,Mike Pyle,Sean Spencer,Welterweight,Orthodox,Orthodox,KO/TKO,865,3,4:25,0,0,1,113,1,4,75,177,79,181,57,154,5,9,13,14,57,153,16,22,2,2,25,42.37288136,43.64640884,37.01298701,55.55555556,92.85714286,37.25490196,72.72727273,100,100,75.96153846,74.64788732,0,0.069364162,0.277456647,5.202312139,12.27745665,5.479768786,12.55491329,3.953757225,10.68208092,0.346820809,0.624277457,0.901734104,0.971098266,3.953757225,10.61271676,1.10982659,1.526011561,0.138728324,0.138728324,Orthodox,1,0,0,33,0,0,50,208,54,213,40,191,9,14,1,3,48,205,1,1,1,2,0,25.35211268,24.03846154,20.94240838,64.28571429,33.33333333,23.41463415,100,50,75,57.62711864,56.35359116,0,0,0,3.468208092,14.42774566,3.74566474,14.77456647,2.774566474,13.24855491,0.624277457,0.971098266,0.069364162,0.208092486,3.329479769,14.21965318,3.329479769,0.069364162,0.069364162,0.138728324,2016,Yes,Men
2/6/2016,1,Misha Cirkunov,Alex Nicholson,Light Heavyweight,Orthodox,Orthodox,SUB,388,2,1:28,0,1,0,128,3,6,32,63,66,109,23,48,6,11,3,4,18,40,12,21,2,2,50,50.79365079,60.55045872,47.91666667,54.54545455,75,45,57.14285714,100,100,68.62745098,68.62745098,0.154639175,0.463917526,0.927835052,4.948453608,9.742268041,10.20618557,16.8556701,3.556701031,7.422680412,0.927835052,1.701030928,0.463917526,0.618556701,2.783505155,6.18556701,1.855670103,3.24742268,0.309278351,0.309278351,Orthodox,0,0,0,0,0,0,16,51,16,51,10,40,1,4,5,7,15,46,1,5,0,0,0,31.37254902,31.37254902,25,25,71.42857143,32.60869565,20,0,50,49.20634921,39.44954128,0,0,0,2.474226804,7.886597938,2.474226804,7.886597938,1.546391753,6.18556701,0.154639175,0.618556701,0.773195876,1.082474227,2.319587629,7.113402062,2.319587629,0.773195876,0,0,2016,No,Men
2/6/2016,1,Joseph Benavidez,Zach Makovsky,Flyweight,Southpaw,Southpaw,U-DEC,900,3,5:00,0,0,0,35,0,0,66,197,82,214,45,165,19,30,2,2,46,167,19,29,1,1,0,33.50253807,38.31775701,27.27272727,63.33333333,100,27.54491018,65.51724138,100,78.94736842,58.33333333,56.56565657,0,0,0,4.4,13.13333333,5.466666667,14.26666667,3,11,1.266666667,2,0.133333333,0.133333333,3.066666667,11.13333333,1.266666667,1.933333333,0.066666667,0.066666667,Southpaw,0,0,0,79,4,4,40,96,43,99,24,79,4,5,12,12,33,86,7,10,0,0,21.05263158,43.43434343,41.66666667,30.37974684,80,100,38.37209302,70,0,100,66.49746193,61.68224299,0,0.266666667,1.266666667,2.666666667,6.4,2.866666667,6.6,1.6,5.266666667,0.266666667,0.333333333,0.8,0.8,2.2,5.733333333,2.2,0.666666667,0,0,2016,No,Men
2/6/2016,1,Ovince Saint Preux,Rafael Cavalcante,Light Heavyweight,Southpaw,Orthodox,U-DEC,900,3,5:00,0,0,0,395,1,2,51,102,106,165,43,86,6,14,2,2,18,53,5,8,28,41,50,50,64.24242424,50,42.85714286,100,33.96226415,62.5,68.29268293,100,54.54545455,29.26829268,0,0.066666667,0.133333333,3.4,6.8,7.066666667,11,2.866666667,5.733333333,0.4,0.933333333,0.133333333,0.133333333,1.2,3.533333333,0.333333333,0.533333333,1.866666667,2.733333333,Orthodox,0,0,0,0,0,0,10,22,29,41,7,16,0,0,3,6,8,17,0,3,2,2,0,70.73170732,45.45454545,43.75,0,50,47.05882353,0,100,50,50,35.75757576,0,0,0.066666667,0.666666667,1.466666667,1.933333333,2.733333333,0.466666667,1.066666667,0,0,0.2,0.4,0.533333333,1.133333333,0.533333333,0.2,0.133333333,0.133333333,2016,No,Men
2/6/2016,1,Roy Nelson,Jared Rosholt,Heavyweight,Orthodox,Orthodox,U-DEC,900,3,5:00,0,0,0,0,0,1,42,121,42,121,36,114,2,3,4,4,42,120,0,1,0,0,0,34.7107438,34.7107438,31.57894737,66.66666667,100,35,0,0,100,70,70,0,0,0.066666667,2.8,8.066666667,2.8,8.066666667,2.4,7.6,0.133333333,0.2,0.266666667,0.266666667,2.8,8,0,0.066666667,0,0,Orthodox,0,0,0,0,0,0,36,120,36,120,26,106,5,7,5,7,34,115,2,5,0,0,0,30,30,24.52830189,71.42857143,71.42857143,29.56521739,40,0,100,65.2892562,65.2892562,0,0,0.133333333,2.4,8,2.4,8,1.733333333,7.066666667,0.333333333,0.466666667,0.333333333,0.466666667,2.266666667,7.666666667,2.266666667,0.333333333,0,0,2016,No,Men
